Window size: 100
Server error Rate: 1000
expRTT,jitter,timeoutValue
-332321221,-2.4154163003396374E8,9.09320358443515E7,122186513
-331860350,-2.5283147002971828E8,8.795624687583405E7,98993517
-305098332,-2.5936482777600348E8,7.740056121287467E7,50237417
-394355966,-2.7623872005400306E8,8.757973239615524E7,74080209
-319219377,-2.8161130217225266E8,7.508681800405326E7,18735969
-319219377,-2.8161130217225266E8,7.508681800405326E7,37471938
-319219377,-2.8161130217225266E8,7.508681800405326E7,74943876
-396057548,-2.959170829007211E8,8.135022977785969E7,29483836
-396402671,-3.0847778141313094E8,8.299389473011203E7,23497797
-393196501,-3.190676213614896E8,8.077764095721163E7,4042942
-396984342,-3.288072114413034E8,7.762751335758288E7,-18297158
-396681221,-3.3729146263614047E8,7.306807460915205E7,-45019164
-392830650,-3.442338610566229E8,6.6950253192708306E7,-76432848
-395066117,-3.5058789304954505E8,6.1332245882144965E7,-105258909
-394839315,-3.561193207933519E8,5.567918296327075E7,-133402588
-121687218,-3.268153079441829E8,9.304140970849878E7,45350330
-378581912,-3.3328613345116E8,8.110500191858408E7,-8866125
-377527655,-3.38816323644765E8,7.05065842777468E7,-56789986
-113988474,-3.107128424391694E8,1.0206103031810245E8,97531278
-125777738,-2.8759595438427323E8,1.1700032683464514E8,180405352
-114279488,-2.6593139608623907E8,1.2566322214754361E8,236721492
-375725886,-2.796557073254592E8,1.1826496127929291E8,193404137
-300108984,-2.822123669097768E8,9.317287523202547E7,90479134
-277186210,-2.815840972960547E8,7.097912824803278E7,2332415
-262678187,-2.7922085850904787E8,5.737001406328655E7,-49740802
-262678187,-2.7922085850904787E8,5.737001406328655E7,-99481604
-262678187,-2.7922085850904787E8,5.737001406328655E7,-198963208
-394855706,-2.9367521444541687E8,6.83226334361107E7,-20384680
-223427805,-2.8489428826473975E8,6.660859589326797E7,-18459904
-195092681,-2.7366908735664725E8,6.960054850911279E7,4733106
-175062302,-2.6134323918706635E8,7.377064567860118E7,33739343
-297478871,-2.6586019316368306E8,6.323265371803012E7,-12929578
-297213088,-2.697793050182227E8,5.4282936033966914E7,-52647560
-214452892,-2.6286350339094484E8,5.28148548732114E7,-51604083
-220742467,-2.5759837384207672E8,4.882511786542773E7,-62297902
-221317982,-2.5306332486181712E8,4.455517411452508E7,-74842628
-218192162,-2.4870442950408998E8,4.1044447461916305E7,-84526639
-273809198,-2.5184252556607872E8,3.627500370491755E7,-106742510
-274030988,-2.546160833703189E8,3.205997893610844E7,-126376167
-200701118,-2.4787671269902903E8,3.583888287683859E7,-104521181
-200701118,-2.4787671269902903E8,3.583888287683859E7,-209042362
-200701118,-2.4787671269902903E8,3.583888287683859E7,-418084724
-200701118,-2.4787671269902903E8,3.583888287683859E7,-836169448
-200701118,-2.4787671269902903E8,3.583888287683859E7,-1672338896
-273559032,-2.510870026116504E8,3.2497169504716337E7,-121098324
-273392156,-2.538751467851941E8,2.9252129432238728E7,-136866629
-233705237,-2.5135390806204483E8,2.6351264839690253E7,-145948848
-229091734,-2.4857113630428922E8,2.4633299205839995E7,-150037939
-345783968,-2.6072274026625305E8,3.974028133781673E7,-101761614
-235570047,-2.5757865360797143E8,3.530736265535541E7,-116349202
-225526345,-2.53572115031975E8,3.3491964499510307E7,-119604257
-227909755,-2.5036432002797812E8,3.073261463162726E7,-127433861
-235835058,-2.4854816227448085E8,2.622773704234066E7,-143637214
-225966235,-2.4572542136517075E8,2.461059937304818E7,-147283023
-228117010,-2.435243699445244E8,2.2309789515917234E7,-154285211
-225761888,-2.4130405970145887E8,2.061788506230264E7,-158832519
-222033308,-2.388952157387765E8,1.9678890731421106E7,-160179652
-228317281,-2.3757297389642945E8,1.707309127267319E7,-169280608
-222344444,-2.3566940765937576E8,1.6136059369348831E7,-171125170
-218661225,-2.335433848269538E8,1.5822584483750073E7,-170253046
-218234261,-2.3162974434858456E8,1.5215809199958695E7,-170766507
-217775364,-2.2989794680501148E8,1.4442502601221891E7,-172127936
-201516198,-2.2635022820438504E8,1.7040384502012677E7,-158188690
-203924809,-2.235470508038369E8,1.7685848827468738E7,-152803655
14135417,-1.938367423283573E8,6.5257426452690884E7,67192963
26230814,-1.6632829778731266E8,9.708284778634632E7,222003093
21286597,-1.4287643593889856E8,1.1385289407448438E8,312535140
14895911,-1.2315489257153624E8,1.1990237144874735E8,356454593
13757190,-1.060408822500942E8,1.1987629664908406E8,373464304
-170302945,-1.1407364009383243E8,1.0396454871335493E8,301784554
-173141696,-1.2145714708210337E8,9.089454876449035E7,242121047
-156735114,-1.2586689294684045E8,7.588796683665764E7,177684974
14140939,-1.083659139534854E8,8.754268836586457E7,241804839
-161137191,-1.1496232358429973E8,7.72007331283235E7,193840608
-161137191,-1.1496232358429973E8,7.72007331283235E7,387681216
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
-161137191,-1.1496232358429973E8,7.72007331283235E7,500000000
14579878,-9.876954838626227E7,8.623790644280818E7,246182077
15281075,-8.451322046297948E7,8.9627003697851E7,273994794
-266776359,-1.0729611278010705E8,1.0709031432836148E8,321065144
24936756,-9.076700418259367E7,1.0924367579191953E8,346207698
20912884,-7.680701815976946E7,1.0636273238388202E8,348643911
29218736,-6.355379888979828E7,1.0296518301036108E8,348306933
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
29218736,-6.355379888979828E7,1.0296518301036108E8,500000000
14960126,-5.37395582785735E7,9.439880832741418E7,323855675
25465121,-4.383897336875181E7,8.81251298377486E7,308661545
15945130,-3.636596044765783E7,7.917161999022591E7,280320519
17718338,-2.9605423141700603E7,7.120965527809459E7,255233197
15355610,-2.398529399898803E7,6.324246745831795E7,228984575
26571871,-1.7665648374114525E7,5.8491230437267095E7,216299273
-298978002,-5.282969257735021E7,1.0540550018361276E8,368792308
-289217224,-8.237813400518143E7,1.3076389763641421E8,440677456
30223568,-6.830292125453375E7,1.227045455409441E8,422515260
-292002036,-9.626531059771703E7,1.409625905062788E8,467585051
-303654267,-1.221889301480024E8,1.5108827709270853E8,482164178
-285893203,-1.4265196425450212E8,1.4912651750590587E8,453854105
-220611151,-1.5239686259768936E8,1.2889846023000705E8,363196978
-223198290,-1.612470410229782E8,1.1216165741676074E8,287399588
-218491069,-1.684025445201059E8,9.664337418254408E7,218170952
-218184866,-1.7462533470509267E8,8.337241346063489E7,158864319
-217947916,-1.8004065736695608E8,7.200612475373715E7,107983841
-228504527,-1.860986410710866E8,6.460606504753122E7,72325619
-216377298,-1.8988347318720075E8,5.5078004988848224E7,30428546
-196905306,-1.9076120228880066E8,4.284452966943601E7,-19383083
-215926683,-1.9390688737770057E8,3.7638346157651864E7,-43353502
-217038772,-1.96798372955488E8,3.3288859379366897E7,-63642935
-199258830,-1.97105930086052E8,2.550486951301217E7,-95086452
-202866607,-1.978260147002955E8,2.038880020968525E7,-116270813
-220860079,-2.0070527273775858E8,2.0330301722824294E7,-119384065
-220860079,-2.0070527273775858E8,2.0330301722824294E7,-238768130
-220860079,-2.0070527273775858E8,2.0330301722824294E7,-477536260
-219209988,-2.0301836214553875E8,1.9295632755733535E7,-125835831
-206430008,-2.034448178773464E8,1.5218022097463552E7,-142572729
-210640333,-2.0434425726767808E8,1.2987535506178144E7,-152394115
-210640333,-2.0434425726767808E8,1.2987535506178144E7,-304788230
-97267674,-1.9095968435921833E8,3.316365421943819E7,-58305067
-160769101,-1.8718586143931603E8,3.147693077440765E7,-61278138
14555043,-1.6196824838440153E8,6.773852092690612E7,108985835
14102741,-1.3995937471135134E8,8.931941962301743E7,217318303
13710721,-1.2075061274743241E8,1.0060489815412118E8,281668979
-49656622,-1.1186386390400335E8,9.100548409159172E7,252158072
13334924,-9.621401541600293E7,9.564134792269452E7,286351376
14129930,-8.242102223900256E7,9.586874900177154E7,301053973
18476838,-6.980878970912723E7,9.397296867861046E7,306083085
18476838,-6.980878970912723E7,9.397296867861046E7,500000000
26311119,-5.779380112048633E7,9.150595653907943E7,308230025
15284311,-4.865903710542554E7,8.461530443066595E7,289802180
19041200,-4.0196507467247345E7,7.82709051898113E7,272887113
25594975,-3.1972572158841424E7,7.309506568206884E7,260407690
-214347240,-5.4769405638986245E7,9.471575785180508E7,324093625
16338393,-4.5880930809112966E7,8.659164934113204E7,300485666
19836126,-3.7666298707973845E7,7.93193431828425E7,279611074
22479575,-3.0148064494477116E7,7.264641726075114E7,260437604
-203417320,-5.180672143266748E7,9.238746258739649E7,317743128
-244662355,-7.591367562858404E7,1.1147776678340136E8,369997391
20876948,-6.381484767501104E7,1.0478127400630377E8,355310248
-248291334,-8.687440846563466E7,1.1894018688831916E8,388886339
-15382522,-7.793792265743032E7,1.0484399033059695E8,341438038
-123810503,-8.367199520025153E7,8.866761969788484E7,270998483
23588226,-7.026446755022009E7,8.996388816096865E7,289591085
24203432,-5.845598010644258E7,8.813776914733712E7,294095096
24574325,-4.807719196813726E7,8.426620610253716E7,288987632
25697784,-3.88553199721201E7,7.93379305699329E7,278496402
24954783,-3.0879057100605085E7,7.346190795260094E7,262968574
25376205,-2.384714933802945E7,6.740226954895806E7,245761928
26117500,-1.760156817077577E7,6.148146920441249E7,228324308
26537155,-1.20842277744288E7,5.576644759691657E7,210981562
29455943,-6891706.4276252,5.0911748054593734E7,196755285
20177978,-3507995.8741720496,4.4105304509488314E7,172913222
23856487,-87435.51490054326,3.906495901084137E7,156172400
24773941,3020236.5494620246,3.473714537076552E7,141968818
22500557,5455276.605779272,3.0314179126629323E7,126711993
25242562,7928687.280056862,2.7064103024957776E7,116185099
26697048,1.0274732370049754E7,2.4403656176205892E7,107889357
21009038,1.1616520573793534E7,2.0650871488706037E7,94220006
21822605,1.2892281127069343E7,1.7720734584762193E7,83775219
23741255,1.4248402861185675E7,1.5663763973275226E7,76903458
15120198,1.4357377253537467E7,1.1938528166572051E7,62111489
19334760,1.4979550096845284E7,1.0042698600717718E7,55150344
13306554,1.4770425584739624E7,7897991.846723195,46362392
25945709,1.616733601164717E7,8368087.132130604,49639684
20306026,1.6684672260191275E7,7181403.784050135,45410287
12483116,1.6159477727667365E7,6305143.269954442,41380050
24464095,1.7197554886708945E7,6545492.480788595,43379524
19027910,1.7426349275870327E7,5309509.541623864,38664387
24334473,1.8289864741386537E7,5493284.220871264,40263001
24996019,1.912813402371322E7,5586934.409725143,41475871
15631075,1.869100164574907E7,4955182.468731124,38511731
25992285,1.9603662065030437E7,5313542.585290734,40857832
19871507,1.9637142681901634E7,4043748.018492642,35812134
23957370,2.017717109666393E7,3977860.739703499,36088614
25010167,2.078129558458094E7,4040613.4086323893,36943749
-91364048,6763127.636508323,2.756225396560137E7,117012143
17160628,8062815.181944783,2.294614367871483E7,99847389
13613952,8756707.284201685,1.8423918937985703E7,82452383
-186990214,-1.5711657876323525E7,5.663757823440839E7,210838655
21801971,-1.1022454266783085E7,5.068428999250207E7,191714705
23134328,-6752856.483435199,4.548501361523536E7,175187197
22103218,-3145847.173005799,4.0426026504677966E7,158558258
22674406,81684.47361992579,3.5967700260103494E7,143952485
-158768781,-1.9774623710582566E7,6.172431451743198E7,227122634
16497779,-1.5240573371759746E7,5.4227823981013924E7,201670722
19457627,-1.0903298325289778E7,4.826109931708289E7,182141098
14969737,-7669168.909628555,4.1855550965219304E7,159753034
26228456,-3431965.795924986,3.880676867289572E7,151795108
26181744,269747.9285656372,3.558307552253038E7,142602050
26181744,269747.9285656372,3.558307552253038E7,285204100
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
26181744,269747.9285656372,3.558307552253038E7,500000000
13560665,1931112.5624949327,2.959469475127405E7,120309891
-256979904,-3.0432764507816933E7,7.88328059365013E7,284898459
23697269,-2.3666510319339816E7,7.096554928221092E7,260195686
-246960132,-5.157821302942234E7,1.0206964170430261E8,356700353
24537903,-4.206369852574455E7,9.32026316596631E7,330746828
-257423378,-6.898365846002647E7,1.1701190362974072E8,399063956
-245238274,-9.101548540252316E7,1.2631462487167475E8,414243014
13547810,-7.794507347720776E7,1.17609189523058E8,392491684
13140255,-6.655940741755679E7,1.081318077466827E8,365967823
22773343,-5.53928136153622E7,1.0064039496385258E8,347168766
22345573,-4.5675515288441926E7,9.248556829499993E7,324266757
19146653,-3.757274425238669E7,8.354402553434661E7,296603357
12963615,-3.1255699345838353E7,7.371284773721954E7,263595691
30550603,-2.3529911552608557E7,6.88047644410668E7,251689146
20829662,-1.798496485853249E7,6.130723004543322E7,227243955
21015884,-1.3109858751215927E7,5.45118582218789E7,204937574
22131207,-8704725.532313935,4.8592876799487665E7,185666781
21475849,-4932153.7157746935,4.3046658278559424E7,167254479
22334876,-1523775.001302857,3.824965645924529E7,151474850
36131915,3183186.24886,3.692442453221896E7,150880884
20387673,5333747.0927524995,3.1456799875976097E7,131160946
23112982,7556151.456158437,2.7481807542942464E7,117483381
25686729,9822473.649138633,2.457741949492219E7,108132151
15561274,1.0539823692996304E7,1.9688427197942566E7,89293532
19407741,1.1648313356371766E7,1.6706177309363982E7,78473022
20004769,1.2692870311825296E7,1.4357607654066661E7,70123300
13646706,1.2812099772847135E7,1.0976857297338214E7,56719528
12907033,1.2823966426241243E7,8253409.616443349,45837604
13157888,1.2865706622961087E7,6263102.556592239,37918116
13414768,1.2934339295090951E7,4817434.093671441,32204075
14415241,1.3119452008204583E7,3937022.818202435,28867543
17769260,1.370067800717901E7,3969912.6118570734,29580328
17302507,1.4150906631281635E7,3765334.5510723963,29212244
20788441,1.4980598427371431E7,4275961.5564614395,32084444
16868168,1.5216544623950003E7,3619877.011358579,29696052
18305249,1.5602632670956252E7,3390561.840779871,29164880
15531882,1.559378883708672E7,2558398.0898565836,25827381
11982724,1.514240573245088E7,2708719.0005051577,25977281
23660738,1.6207197265894521E7,3894924.4339052383,31786895
17156272,1.6325831607657706E7,3128803.423514502,28841045
15870992,1.6268976656700494E7,2446098.731811,26053371
16346406,1.6278655324612932E7,1851511.717705017,23684702
18616981,1.6570946034036316E7,1900142.5297696837,24171516
23752363,1.7468623154781777E7,2996041.8586318186,29452790
17016788,1.7412143760434054E7,2345870.334082377,26795625
15680774,1.7195722540379796E7,2138139.885656732,25748282
16844568,1.7151828222832322E7,1680419.9699506296,23873508
18016498,1.725991194497828E7,1449461.4912184018,23057757
18415493,1.7404359576855995E7,1339879.4741998026,22763877
17490125,1.7415080254748996E7,1023670.7919626029,21509763
14457224,1.704534822290537E7,1414784.149698295,22704484
16315000,1.69540546950422E7,1220851.7860342714,21837461
22427507,1.7638236233161926E7,2112956.531235222,26090062
25221339,1.8586124079016685E7,3243521.128672245,31560208
18016855,1.85149654441396E7,2557168.4575390834,28743639
13888985,1.793671788862215E7,2929809.56530985,29655956
20688819,1.828073052754438E7,2799379.2920962926,29478247
15267398,1.790406396160133E7,2758700.9594725524,28938867
22774091,1.8512817341401167E7,3134344.1342541226,31050193
18226599,1.8477040048726022E7,2413368.3628720976,28130513
27987434,1.966583929263527E7,3890424.948995256,35227539
26593302,2.053177213105586E7,4433201.178982477,38264576
17649738,2.017151786467388E7,3955345.850405327,35992901
22108960,2.0413698131589644E7,3390324.854906584,33974997
13339524,1.9529426365140937E7,4090219.232465172,35890303
-72743276,7995338.569498319,2.325231806672346E7,101004610
27024499,1.037398362331103E7,2.1601867394214835E7,96781453
-59797922,1602495.4203971513,3.1551504900760412E7,127808515
19772252,3873714.9928475074,2.7638262927358434E7,114426766
-61387673,-4283958.506258431,3.5004625818954214E7,135734544
33589788,450259.8070238731,3.4538351412459694E7,138603665
26293493,3680663.956145889,3.1556970820308298E7,129908547
-43849701,-2260631.663372347,3.406499544938814E7,133999350
-45576618,-7675129.955450804,3.50241185981784E7,132421344
-48933736,-1.2832455711019453E7,3.529340902087894E7,128341180
-52979321,-1.785081387214202E7,3.52521835476237E7,123157920
-46013790,-2.137118588812427E7,3.259978868868671E7,109027968
-47518313,-2.4639576777108736E7,3.016952557223785E7,96038525
-46481089,-2.7369765804970145E7,2.740497497793585E7,82250134
-47004420,-2.9824097579348877E7,2.484881183861467E7,69571149
-54249127,-3.287722625693027E7,2.397958406472843E7,63041110
-41340923,-3.393518834981398E7,1.9836121711092826E7,45409298
17213774,-2.7541568056087233E7,2.606592679734143E7,76722139
17213774,-2.7541568056087233E7,2.606592679734143E7,153444278
17213774,-2.7541568056087233E7,2.606592679734143E7,306888556
-39321656,-2.901407904907633E7,2.2126339335736986E7,59491278
-39921084,-3.037745466794179E7,1.898066183481729E7,45545192
-40476546,-3.1639841084449068E7,1.64446726050007E7,34138849
-39596943,-3.2634478823892936E7,1.407412049777729E7,23662003
-135866191,-4.553844284590632E7,3.313752741185639E7,87011666
14768690,-3.800005124016803E7,3.80453308689343E7,114181272
-130706886,-4.958840558514702E7,4.881361825541397E7,145666067
15663263,-4.1431947012003645E7,5.088401619456139E7,162104117
17599496,-3.405301663550319E7,5.1076140304796845E7,170251544
21453571,-2.711469318106529E7,5.044917127386396E7,174681991
24964576,-2.060478453343213E7,4.9229218588755995E7,176312089
24531500,-1.4962748966753114E7,4.679547618325527E7,172219155
20665743,-1.0509187470908975E7,4.28903397551687E7,161052171
15064654,-7312457.287045354,3.776203263813786E7,143735673
26249587,-3117201.751164685,3.566322166639457E7,139535684
26001375,522620.34273090074,3.31171049141132E7,132991039
21819768,3184763.799889538,2.949657973561252E7,121171082
12583102,4359556.074903346,2.4178321282983556E7,101072841
13180430,5462165.315540427,2.006330713335256E7,85715393
16442044,6834650.151097874,1.744932881223995E7,76631965
19022076,8358078.38221064,1.5752996013627302E7,71370062
17512530,9502384.83443431,1.3817283301611898E7,64771518
20649466,1.089576998013002E7,1.2801386481176417E7,62101315
19428217,1.1962325857613768E7,1.1467512646478869E7,57832376
17427840,1.2645515125412047E7,9796215.70350614,51830377
26537286,1.4381986484735541E7,1.038598665644572E7,55925933
16101222,1.4596890924143597E7,8165572.76129839,47259181
19173776,1.5169001558625648E7,7125373.181317382,43670494
22657227,1.6105029738797441E7,6982079.201288676,44033346
14345028,1.5885029521447761E7,5621559.781328447,38371268
26675229,1.723380445626679E7,6576525.971929638,43539908
15380560,1.700214889923344E7,5337791.703755588,38353315
21770044,1.7598135786829263E7,5046320.831109376,37783419
12734960,1.6990238813475605E7,4848560.326700933,36384480
13132181,1.6507981586791154E7,4480370.391723488,34429463
17817690,1.667169513844226E7,3646776.5091820518,31258801
22838077,1.744249287113698E7,4083978.4141022945,33778406
19139223,1.7654584137244858E7,3434143.5262655066,31391158
19909821,1.793648874508925E7,3068940.7084268173,30212251
21444535,1.8374994526953094E7,3069090.6495818393,30651357
23884669,1.9063703836083956E7,3507059.2781653907,33091940
18898231,1.9043019731573462E7,2666491.6415174087,29708986
24334215,1.970441914012678E7,3157317.6961063617,32333689
